"CODIGO","DESCRIPCION","N_OT","CANTIDAD","PRECIO_UNITARIO","SUBTOTAL","IGV","TOTAL","FECHA_REGISTRO","REPARAR","C_MONEDA","N_PROFORMA","C_PROMOCION"
"01001-03007    ","Arandela de tapon de carter",10000437,1,5.5,5.5,0.99,6.49,17/12/2024 04:40:07 PM,0,"S",0,""
"01001-01004    ","Shampoo limpiaparabrisas wurth 32ml.",10000437,1,9.5,9.5,1.71,11.21,17/12/2024 04:40:07 PM,0,"S",0,""
"MCC            ","Material consumible",10000437,1,50,50,9,59,17/12/2024 04:40:07 PM,0,"S",0,""
"01001-01033    ","Aceite de motor sae 5w-30",,5,25,125,22.5,147.5,13/12/2024 06:20:58 PM,0,"S",0,""
"01001-06072    ","Filtro de aceite",,1,27.97,27.97,5.03,33,13/12/2024 06:20:58 PM,0,"S",0,""
"FILTRO02       ","Filtro de aire",,1,34,34,6.12,40.12,13/12/2024 06:20:58 PM,0,"S",0,""
"01001-03007    ","Arandela de tapon de carter",,1,5.5,5.5,0.99,6.49,13/12/2024 06:20:58 PM,0,"S",0,""
"01001-01004    ","Shampoo limpiaparabrisas wurth 32ml.",,1,9.5,9.5,1.71,11.21,13/12/2024 06:20:58 PM,0,"S",0,""
"MCC            ","Material consumible",,1,50,50,9,59,13/12/2024 06:20:58 PM,0,"S",0,""
"","Cerradura puerta delantera izquierda",10000439,1,539,539,97.02,636.02,16/12/2024 08:59:01 AM,0,"S",0,""
"01001-01026    ","Refrigerante Rojo 50/50 L.",,1,91.12,91.12,16.4,107.52,16/12/2024 10:28:21 AM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",10000442,5,49.5,247.5,44.55,292.05,16/12/2024 02:07:08 PM,0,"S",0,""
"","Filtro de aceite",10000442,1,42,42,7.56,49.56,16/12/2024 02:07:08 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000442,1,5.5,5.5,0.99,6.49,16/12/2024 02:07:08 PM,0,"S",0,""
"","Filtro de aire",10000442,1,53,53,9.54,62.54,16/12/2024 02:07:08 PM,0,"S",0,""
"","Filtro de cabina",10000442,1,85,85,15.3,100.3,16/12/2024 02:07:08 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000442,1,9.5,9.5,1.71,11.21,16/12/2024 02:07:08 PM,0,"S",0,""
"MC             ","Material Consumible",10000442,1,75,75,13.5,88.5,16/12/2024 02:07:08 PM,0,"S",0,""
"","pastillas delanteras ceramica",10000446,1,360,360,64.8,424.8,20/12/2024 10:24:59 AM,0,"S",0,""
"","Pastillas posteriores ceramica",10000446,1,340,340,61.2,401.2,20/12/2024 10:24:59 AM,0,"S",0,""
"MC             ","Material Consumible",10000446,1,75,75,13.5,88.5,20/12/2024 10:24:59 AM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",10000446,1,45,45,8.1,53.1,20/12/2024 10:24:59 AM,0,"S",0,""
"01001-02008    ","Foco Lagrima Chico W5w 12v 5w",10000432,1,3.5,3.5,0.63,4.13,20/12/2024 10:48:52 AM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",10000455,2,45,90,16.2,106.2,26/12/2024 04:13:13 PM,0,"S",0,""
"","BOBINA DE ENCENDIDO",10000460,1,310,281.24,50.62,331.86,13/01/2025 08:44:27 AM,0,"S",0,""
"","BOMBA DE COMBUSTIBLE",10000460,1,520,471.75,84.92,556.67,13/01/2025 08:44:27 AM,0,"S",0,""
"","ZAPATAS",10000460,1,220,199.59,35.93,235.52,13/01/2025 08:44:27 AM,0,"S",0,""
"","PASTILLAS DE FRENO DELT.",10000460,1,320,290.31,52.26,342.57,13/01/2025 08:44:27 AM,0,"S",0,""
"","Discos de freno",10000460,1,280,280,50.4,330.4,13/01/2025 08:44:27 AM,0,"S",0,""
"01001-03008    ","Tapon De Carter",10000466,1,15,15,2.7,17.7,03/01/2025 12:16:34 PM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",10000468,5,49.5,247.5,44.55,292.05,04/01/2025 09:26:43 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000468,1,9.5,9.5,1.71,11.21,04/01/2025 09:26:43 AM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000468,1,5.5,5.5,0.99,6.49,04/01/2025 09:26:43 AM,0,"S",0,""
"MC             ","Material Consumible",10000468,1,75,75,13.5,88.5,04/01/2025 09:26:43 AM,0,"S",0,""
"01001-06014    ","Filtro De Aceite",10000468,1,35,35,6.3,41.3,04/01/2025 09:26:43 AM,0,"S",0,""
"","Interruptor principal de luna",10000468,1,203.4,203.4,36.61,240.01,04/01/2025 09:26:43 AM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",10000472,5,45,225,40.5,265.5,06/01/2025 10:29:04 AM,0,"S",0,""
"","Filtro de aceite",10000472,1,35,35,6.3,41.3,06/01/2025 10:29:04 AM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000472,1,5.5,5.5,0.99,6.49,06/01/2025 10:29:04 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000472,1,9.5,9.5,1.71,11.21,06/01/2025 10:29:04 AM,0,"S",0,""
"MC             ","Material Consumible",10000472,1,75,75,13.5,88.5,06/01/2025 10:29:04 AM,0,"S",0,""
"01001-06027    ","Filtro De Aire",10000472,1,65,65,11.7,76.7,06/01/2025 10:29:04 AM,0,"S",0,""
"01001-06028    ","Filtro De Cabina A/c",10000472,1,75,75,13.5,88.5,06/01/2025 10:29:04 AM,0,"S",0,""
"01001-040022   ","Reten De Bombin De Freno",10000471,9,8.47,76.23,13.72,89.95,07/01/2025 08:02:48 PM,0,"S",0,""
"01001-06040    ","Filtro De Aceite (hyundai)",,1,35,35,6.3,41.3,08/01/2025 07:02:57 PM,0,"S",0,""
"01001-03096    ","Empaque De Eps Vtec Delantero",10000474,1,186,186,33.48,219.48,08/01/2025 07:30:55 PM,0,"S",0,""
"01001-03095    ","Empaque De Eps Vtec Posterior",10000474,1,186,186,33.48,219.48,08/01/2025 07:30:55 PM,0,"S",0,""
"01001-03097    ","Anillo Jebe Bomba Dir Hid",10000474,1,5.67,5.67,1.02,6.69,08/01/2025 07:30:55 PM,0,"S",0,""
"MC             ","Material Consumible",10000474,1,75,75,13.5,88.5,08/01/2025 07:30:55 PM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",,5,45,225,40.5,265.5,08/01/2025 07:02:57 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",,1,5.5,5.5,0.99,6.49,08/01/2025 07:02:57 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",,1,9.5,9.5,1.71,11.21,08/01/2025 07:02:57 PM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,08/01/2025 07:02:57 PM,0,"S",0,""
"","orines de base de filtro de aceite",10000487,1,155,155,27.9,182.9,14/01/2025 05:31:45 PM,0,"S",0,""
"","Aceite de motor",,5,45,225,40.5,265.5,15/01/2025 10:33:48 AM,0,"S",0,""
"","Filtro de aceite",,1,40,40,7.2,47.2,15/01/2025 10:33:48 AM,0,"S",0,""
"01001-01016    ","Aceite De Motor  5w40",,5,56.66,283.3,50.99,334.29,14/01/2025 10:22:06 AM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR MANN-FILTER",,1,142,142,25.56,167.56,14/01/2025 10:22:06 AM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR MANN-FILTER",,1,110,110,19.8,129.8,14/01/2025 10:22:06 AM,0,"S",0,""
"","FILTRO DE CABINA DE MOTOR MANN-FILTER",,1,120,120,21.6,141.6,14/01/2025 10:22:06 AM,0,"S",0,""
"","BUJIAS DE ENCENDIDO DOBLE PLATINIUM",,4,95,380,68.4,448.4,14/01/2025 10:22:06 AM,0,"S",0,""
"","FILTRO DE COMBUSTIBLE COMPLETA",,1,1040,1040,187.2,1227.2,14/01/2025 10:22:06 AM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",,1,5.5,5.5,0.99,6.49,14/01/2025 10:22:06 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",,1,9.5,9.5,1.71,11.21,14/01/2025 10:22:06 AM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,14/01/2025 10:22:06 AM,0,"S",0,""
"","Arandela de tapon de carter",,1,5.5,5.5,0.99,6.49,15/01/2025 10:33:48 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",,1,9.5,9.5,1.71,11.21,15/01/2025 10:33:48 AM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,15/01/2025 10:33:48 AM,0,"S",0,""
"","PARABRISAS DELANTERO",10000479,1,840,840,151.2,991.2,18/01/2025 11:36:32 AM,0,"S",0,""
"","Interruptor de freno electronico",10000489,1,630,630,113.4,743.4,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-02015    ","Bateria Bosch - 70b-24ls (58d-51r)",10000489,1,457.63,457.63,82.37,540,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",10000489,5,45,225,40.5,265.5,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-06086    ","Filtro De Aceite",10000489,1,35,35,6.3,41.3,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000489,1,5.5,5.5,0.99,6.49,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-06027    ","Filtro De Aire",10000489,1,65,65,11.7,76.7,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-06028    ","Filtro De Cabina A/c",10000489,1,75,75,13.5,88.5,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-03042    ","Bujias Iridium",10000489,4,76.3,305.2,54.94,360.14,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000489,1,9.5,9.5,1.71,11.21,17/01/2025 01:59:24 PM,0,"S",0,""
"MC             ","Material Consumible",10000489,1,75,75,13.5,88.5,17/01/2025 01:59:24 PM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",10000490,5,56.66,283.3,50.99,334.29,17/01/2025 10:38:52 AM,0,"S",0,""
"01001-06072    ","Filtro De Aceite",10000490,1,38,38,6.84,44.84,17/01/2025 10:38:52 AM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000490,1,5.5,5.5,0.99,6.49,17/01/2025 10:38:52 AM,0,"S",0,""
"01001-010078   ","Liquido De Freno Dot 4",10000490,3,45,135,24.3,159.3,17/01/2025 10:37:46 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000490,1,9.5,9.5,1.71,11.21,17/01/2025 10:38:52 AM,0,"S",0,""
"MC             ","Material Consumible",10000490,1,75,75,13.5,88.5,17/01/2025 10:38:52 AM,0,"S",0,""
"","Sensor del sup.",,2,440,880,158.4,1038.4,16/01/2025 05:13:24 PM,0,"S",0,""
"","Sensor del inf.",,2,674,1348,242.64,1590.64,16/01/2025 05:13:24 PM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",,5,56.66,283.3,50.99,334.29,16/01/2025 06:39:45 PM,0,"S",0,""
"01001-06086    ","Filtro De Aceite",,1,38,38,6.84,44.84,16/01/2025 06:39:45 PM,0,"S",0,""
"01001-06027    ","Filtro De Aire",,1,65,65,11.7,76.7,16/01/2025 06:39:45 PM,0,"S",0,""
"01001-06024    ","Filtro De Cabina A/c (subaru)",,1,75,75,13.5,88.5,16/01/2025 06:39:45 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",,1,5.5,5.5,0.99,6.49,16/01/2025 06:39:45 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",,1,9.5,9.5,1.71,11.21,16/01/2025 06:39:45 PM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",10000438,5,35,175,31.5,206.5,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-06086    ","Filtro De Aceite (compatible)",10000438,1,35,35,6.3,41.3,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-06025    ","Filtro De Aire",10000438,1,75,75,13.5,88.5,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-06028    ","Filtro De Cabina A/c (honda)",10000438,1,34.96,34.96,6.29,41.25,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000438,1,5.5,5.5,0.99,6.49,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000438,1,9.5,9.5,1.71,11.21,14/12/2024 12:41:58 PM,0,"S",0,""
"MC             ","Material Consumible",10000438,1,75,75,13.5,88.5,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-02015    ","Bateria Bosch - 70b-24ls (58d-51r)",10000438,1,457.63,457.63,82.37,540,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-02008    ","Foco Lagrima Chico W5w 12v 5w",10000438,2,3.5,7,1.26,8.26,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-02010    ","Foco Lagrimon 02 Cont.",10000438,1,20,20,3.6,23.6,14/12/2024 12:41:58 PM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",10000465,2,45,90,16.2,106.2,03/01/2025 09:08:07 AM,0,"S",0,""
"01001-01002    ","Aceite De Motor 10w30",10000486,6,45,270,48.6,318.6,14/01/2025 11:36:56 AM,0,"S",0,""
"01001-02051    ","Foco 2 Cont. Base Metal P21/5w 12v",10000465,1,10,10,1.8,11.8,03/01/2025 09:08:07 AM,0,"S",0,""
"01001-02008    ","Foco Lagrima Chico W5w 12v 5w",10000465,2,3.5,7,1.26,8.26,03/01/2025 09:08:07 AM,0,"S",0,""
"","Filtro de aceite",10000484,1,45,45,8.1,53.1,13/01/2025 05:35:23 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000484,1,5.5,5.5,0.99,6.49,13/01/2025 05:35:23 PM,0,"S",0,""
"01001-06027    ","Filtro De Aire",10000484,1,65,65,11.7,76.7,13/01/2025 05:35:23 PM,0,"S",0,""
"01001-06028    ","Filtro De Cabina A/c",10000484,1,75,75,13.5,88.5,13/01/2025 05:35:23 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000484,1,9.5,9.5,1.71,11.21,13/01/2025 05:35:23 PM,0,"S",0,""
"MC             ","Material Consumible",10000484,1,75,75,13.5,88.5,13/01/2025 05:35:23 PM,0,"S",0,""
"01001-06014    ","Filtro De Aceite",10000486,1,35,35,6.3,41.3,14/01/2025 11:36:56 AM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000486,1,5.5,5.5,0.99,6.49,14/01/2025 11:36:56 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000486,1,9.5,9.5,1.71,11.21,14/01/2025 11:36:56 AM,0,"S",0,""
"MC             ","Material Consumible",10000486,1,75,75,13.5,88.5,14/01/2025 11:36:56 AM,0,"S",0,""
"","Aceite de motor 10w30",10000483,5,45,225,40.5,265.5,14/01/2025 10:13:42 AM,0,"S",0,""
"","Filtro de aceite",10000483,1,38,38,6.84,44.84,14/01/2025 10:13:42 AM,0,"S",0,""
"","Arandela de tapon de carter",10000483,1,5.5,5.5,0.99,6.49,14/01/2025 10:13:42 AM,0,"S",0,""
"","Filtro de aire",10000483,1,65,65,11.7,76.7,14/01/2025 10:13:42 AM,0,"S",0,""
"","Filtro de cabina a/c",10000483,1,75,75,13.5,88.5,14/01/2025 10:13:42 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000483,1,9.5,9.5,1.71,11.21,14/01/2025 10:13:42 AM,0,"S",0,""
"MC             ","Material Consumible",10000483,1,75,75,13.5,88.5,14/01/2025 10:13:42 AM,0,"S",0,""
"","Bujias",10000483,1,101.68,101.68,18.3,119.98,14/01/2025 10:19:58 AM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",10000487,8,45,360,64.8,424.8,15/01/2025 11:53:36 AM,0,"S",0,""
"","Filtro de aceite de motor",10000487,1,42,42,7.56,49.56,15/01/2025 11:53:36 AM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000487,1,5.5,5.5,0.99,6.49,15/01/2025 11:53:36 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000487,1,9.5,9.5,1.71,11.21,15/01/2025 11:53:36 AM,0,"S",0,""
"MC             ","Material Consumible",10000487,1,75,75,13.5,88.5,15/01/2025 11:53:36 AM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",,5,56.66,283.3,50.99,334.29,15/01/2025 03:07:23 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",,1,45,45,8.1,53.1,15/01/2025 03:07:23 PM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR",,1,65,65,11.7,76.7,15/01/2025 03:07:23 PM,0,"S",0,""
"","FILTRO DE CABINA O AC",,1,78,78,14.04,92.04,15/01/2025 03:07:23 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",,1,5.5,5.5,0.99,6.49,15/01/2025 03:07:23 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",,1,9.5,9.5,1.71,11.21,15/01/2025 03:07:23 PM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,15/01/2025 03:07:23 PM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,16/01/2025 06:39:45 PM,0,"S",0,""
"","Bobina de encendido",10000492,3,203.39,610.17,109.83,720,17/01/2025 10:16:51 AM,0,"S",0,""
"01001-09022    ","Plumilla 14""",10000479,1,38.14,38.14,6.87,45.01,18/01/2025 11:36:32 AM,0,"S",0,""
"01001-09006    ","Plumilla 24""",10000479,1,50.85,50.85,9.15,60,18/01/2025 11:36:32 AM,0,"S",0,""
"01001-01016    ","ACEITE DE MOTOR  5W40",0,1.5,56.66,84.99,15.3,100.29,12/12/2024 04:25:05 PM,0,"S",0,""
"01001-01022    ","Aceite De Motor Diesel 15w40",10000461,6,42,231.84,41.73,273.57,30/12/2024 03:46:42 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000461,1,38,34.96,6.29,41.25,30/12/2024 03:46:42 PM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR",10000461,1,45,41.4,7.45,48.85,30/12/2024 03:46:42 PM,0,"S",0,""
"","FILTRO DE CABINA O AC",10000461,1,62,57.04,10.27,67.31,30/12/2024 03:46:42 PM,0,"S",0,""
"01001-02054    ","FOCO IODO H11 12V 55W.",0,1,55.08,55.08,9.91,64.99,31/12/2024 12:52:28 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000461,1,5.5,5.5,0.99,6.49,30/12/2024 03:46:42 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000461,1,9.5,9.5,1.71,11.21,30/12/2024 03:46:42 PM,0,"S",0,""
"MC             ","Material Consumible",10000461,1,75,75,13.5,88.5,30/12/2024 03:46:42 PM,0,"S",0,""
"01001-02061    ","FOCO LAGRIMA MINI 12V. 1.2W",0,2,2.5,5,0.9,5.9,31/12/2024 12:52:28 PM,0,"S",0,""
"","Aceite de motor",10000488,5,45,225,40.5,265.5,15/01/2025 11:57:20 AM,0,"S",0,""
"","Filtro de aceite",10000488,1,40,40,7.2,47.2,15/01/2025 11:57:20 AM,0,"S",0,""
"","Arandela de tapon de carter",10000488,1,5.5,5.5,0.99,6.49,15/01/2025 11:57:20 AM,0,"S",0,""
"","Filtro de aire",10000488,1,60,60,10.8,70.8,15/01/2025 11:57:20 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000488,1,9.5,9.5,1.71,11.21,15/01/2025 11:57:20 AM,0,"S",0,""
"MC             ","Material Consumible",10000488,1,75,75,13.5,88.5,15/01/2025 11:57:20 AM,0,"S",0,""
"","Soporte de motor",,1,408,408,73.44,481.44,15/01/2025 01:00:39 PM,0,"S",0,""
"","Soporte de caja",,1,272,272,48.96,320.96,15/01/2025 01:00:39 PM,0,"S",0,""
"","Soporte delantero",,1,476,476,85.68,561.68,15/01/2025 01:00:39 PM,0,"S",0,""
"","Soporte posterior",,1,476,476,85.68,561.68,15/01/2025 01:00:39 PM,0,"S",0,""
"","Templador 1",,1,221,221,39.78,260.78,15/01/2025 01:00:39 PM,0,"S",0,""
"","Templador 2",,1,221,221,39.78,260.78,15/01/2025 01:00:39 PM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,15/01/2025 01:00:39 PM,0,"S",0,""
"01001-21037    ","Grasa Skf",10000494,1,237.28,237.28,42.71,279.99,22/01/2025 02:40:39 PM,0,"S",0,""
"01001-21014    ","Limpiador De Frenos 600 Ml.",10000494,2,25,50,9,59,22/01/2025 02:40:39 PM,0,"S",0,""
"","Jgo. de zapatas posteriores de freno",10000493,1,373,338.53,60.94,399.47,11/02/2025 07:05:26 PM,0,"S",0,""
"01001-010078   ","Liquido De Freno Dot 4",10000493,4,45,163.36,29.4,192.76,11/02/2025 07:05:26 PM,0,"S",0,""
"","Jgo. de rodajes y retenes delanteros",10000493,1,542,491.91,88.54,580.45,11/02/2025 07:05:26 PM,0,"S",0,""
"01001-21037    ","Grasa Skf",10000493,1,237.28,215.35,38.76,254.11,11/02/2025 07:05:26 PM,0,"S",0,""
"MC             ","Material Consumible",10000493,1,75,68.07,12.25,80.32,11/02/2025 07:05:26 PM,0,"S",0,""
"","Manija de luna piloto",10000493,1,34,30.86,5.55,36.41,11/02/2025 07:05:26 PM,0,"S",0,""
"","Llantas delanteras",10000493,2,296.5,593,106.74,699.74,11/02/2025 07:09:29 PM,0,"S",0,""
"","Llantas posteriores",10000493,4,305,1220,219.6,1439.6,11/02/2025 07:09:29 PM,0,"S",0,""
"","Jgo. de rodajes y retenes delanteros",10000471,1,542,542,97.56,639.56,22/02/2025 01:36:58 PM,0,"S",0,""
"01001-21037    ","Grasa Skf",10000471,0.5,237.28,118.64,21.36,140,22/02/2025 01:36:58 PM,0,"S",0,""
"MC             ","Material Consumible",10000471,1,75,75,13.5,88.5,22/02/2025 01:36:58 PM,0,"S",0,""
"01001-010078   ","Liquido De Freno Dot 4",10000494,4,45,180,32.4,212.4,22/01/2025 02:40:39 PM,0,"S",0,""
"MC             ","Material Consumible",10000494,1,75,75,13.5,88.5,22/01/2025 02:40:39 PM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",10000495,8.5,56.66,481.61,86.69,568.3,22/01/2025 11:08:41 AM,0,"S",0,""
"","filtro de aceite de motor (Elemento)",10000495,1,100,100,18,118,22/01/2025 11:08:41 AM,0,"S",0,""
"","filtro de aire de motor",10000495,1,136,136,24.48,160.48,22/01/2025 11:08:41 AM,0,"S",0,""
"","Filtro de cabina (2 pieza)",10000495,1,322,322,57.96,379.96,22/01/2025 11:08:41 AM,0,"S",0,""
"","Filtro ac exterior",10000495,1,110,110,19.8,129.8,22/01/2025 11:08:41 AM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000495,1,5.5,5.5,0.99,6.49,22/01/2025 11:07:58 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000495,1,9.5,9.5,1.71,11.21,22/01/2025 11:07:58 AM,0,"S",0,""
"MC             ","Material Consumible",10000495,1,75,75,13.5,88.5,22/01/2025 11:07:58 AM,0,"S",0,""
"01001-01501    ","Limpieza Sistema Gasolina E Inyectores",10000495,1,120,120,21.6,141.6,22/01/2025 11:07:58 AM,0,"S",0,""
"01001-02053    ","Foco 1 Cont. Base Metal. 12v",10000495,1,20,20,3.6,23.6,22/01/2025 11:07:58 AM,0,"S",0,""
"01001-01016    ","Aceite De Motor  5w40",,5,56.66,283.3,50.99,334.29,22/01/2025 08:22:46 AM,0,"S",0,""
"","Filtro de aceite",,1,98.7,98.7,17.77,116.47,22/01/2025 08:22:46 AM,0,"S",0,""
"","Filtro de aire",,1,232.1,232.1,41.78,273.88,22/01/2025 08:22:46 AM,0,"S",0,""
"01001-010078   ","Liquido De Freno Dot 4",10000499,2,45,90,16.2,106.2,29/01/2025 01:55:04 PM,0,"S",0,""
"","Jgo. zapatas de freno posteriores",10000499,1,240,240,43.2,283.2,29/01/2025 01:55:04 PM,0,"S",0,""
"","Accesorios de bombin",10000499,1,100,100,18,118,29/01/2025 01:55:04 PM,0,"S",0,""
"01001-02004    ","Bateria Quickstart - Smf-56219",10000499,1,339,339,61.02,400.02,29/01/2025 01:55:04 PM,0,"S",0,""
"","Faja de accesorios",10000502,1,503,503,90.54,593.54,29/01/2025 01:17:55 PM,0,"S",0,""
"","Templador de faja de accesorios",10000502,1,2604,2604,468.72,3072.72,27/01/2025 03:10:38 PM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",10000508,6,56.66,315.11,56.72,371.83,30/01/2025 11:32:02 AM,0,"S",0,""
"","Polea de reenvio",10000502,2,631,1262,227.16,1489.16,27/01/2025 03:10:39 PM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",10000505,4,45,180,32.4,212.4,29/01/2025 01:21:08 PM,0,"S",0,""
"01001-06086    ","Filtro De Aceite",10000505,1,35,35,6.3,41.3,29/01/2025 01:21:08 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000505,1,5.5,5.5,0.99,6.49,29/01/2025 01:21:08 PM,0,"S",0,""
"01001-06086    ","Filtro De Aceite",10000508,1,50.1,46.44,8.36,54.8,30/01/2025 11:32:02 AM,0,"S",0,""
"MC             ","Material Consumible",10000505,1,75,75,13.5,88.5,29/01/2025 01:21:08 PM,0,"S",0,""
"01001-06027    ","Filtro De Aire",10000508,1,65.5,60.71,10.93,71.64,30/01/2025 11:32:02 AM,0,"S",0,""
"01001-06078    ","Filtro De Cabina A/c",10000508,1,85,78.79,14.18,92.97,30/01/2025 11:32:02 AM,0,"S",0,""
"01001-03042    ","Bujias Iridium",10000508,4,100,370.77,66.74,437.51,30/01/2025 11:32:02 AM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",10000516,5,56.66,283.3,50.99,334.29,07/02/2025 02:46:41 PM,0,"S",0,""
"01001-06089    ","Filtro De Aceite",10000516,1,38.14,38.14,6.87,45.01,07/02/2025 02:46:41 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000516,1,5.5,5.5,0.99,6.49,07/02/2025 02:46:41 PM,0,"S",0,""
"01001-06063    ","Filtro De Aire",10000516,1,75,75,13.5,88.5,07/02/2025 02:46:41 PM,0,"S",0,""
"01001-06064    ","Filtro De Cabina A/c",10000516,1,65,65,11.7,76.7,07/02/2025 02:46:41 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000516,1,9.5,9.5,1.71,11.21,07/02/2025 02:46:41 PM,0,"S",0,""
"MC             ","Material Consumible",10000516,1,75,75,13.5,88.5,07/02/2025 02:46:41 PM,0,"S",0,""
"","Modulo de ventiladores (compatible)",10000514,1,2930,2930,527.4,3457.4,15/02/2025 10:50:14 AM,0,"S",0,""
"01001-09006    ","Plumilla 24""",10000519,1,50.85,50.85,9.15,60,08/02/2025 05:38:13 PM,0,"S",0,""
